article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
0841793002,0841793,Pascal Top,253,Vest top,Garment Upper body,1010001,All over pattern,73,Dark Blue,2,Medium Dusty,2,Blue,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Sleeveless blouse in woven fabric with a small stand-up collar, gathers at the shoulders and a yoke with a pleat at the back. Two concealed buttons at the top, and a rounded hem."
0841884005,0841884,Jenny sock 5-pack fancy,302,Socks,Socks & Tights,1010022,Jacquard,09,Black,4,Dark,5,Black,3937,UW,D,Divided,2,Divided,51,Divided Basics,1017,"Under-, Nightwear",Socks in a fine-knit cotton blend with elasticated tops.
0841884006,0841884,Jenny sock 5-pack fancy,302,Socks,Socks & Tights,1010022,Jacquard,51,Light Pink,1,Dusty Light,4,Pink,3937,UW,D,Divided,2,Divided,51,Divided Basics,1017,"Under-, Nightwear",Socks in a fine-knit cotton blend with elasticated tops.
0841884007,0841884,Jenny sock 5-pack fancy,302,Socks,Socks & Tights,1010022,Jacquard,62,Purple,2,Medium Dusty,6,Lilac Purple,3937,UW,D,Divided,2,Divided,51,Divided Basics,1017,"Under-, Nightwear",Socks in a fine-knit cotton blend with elasticated tops.
0842976002,0842976,1pk Halloween,302,Socks,Socks & Tights,1010001,All over pattern,32,Orange,7,Medium,3,Orange,5999,Socks Wall,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,"Socks in a soft, jacquard-knit cotton blend with elasticated tops."
0842976008,0842976,1pk Halloween,302,Socks,Socks & Tights,1010001,All over pattern,32,Orange,7,Medium,3,Orange,5999,Socks Wall,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,"Socks in a soft, jacquard-knit cotton blend with elasticated tops."
0843465007,0843465,Jack Skinny Trousers PID,272,Trousers,Garment Lower body,1010004,Check,09,Black,4,Dark,5,Black,5686,Trouser,F,Menswear,3,Menswear,20,Contemporary Smart,1009,Trousers,"Suit trousers in a stretch weave with a concealed hook-and-eye fastener and zip fly. Diagonal side pockets, jetted back pockets, and an adjustable tab with buttons at the sides. Skinny Fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette."
0843506001,0843506,Helena LL PJ (W),297,Pyjama set,Nightwear,1010017,Stripe,71,Light Blue,1,Dusty Light,2,Blue,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Pyjamas with a shirt and bottoms in a soft viscose weave. Shirt with a rounded collar, buttons down the front, long, cuffed sleeves and a detachable tie belt at the waist. Bottoms with an elasticated waist and straight, wide legs."
0843614001,0843614,Jamie Skinny Cropped Trs Pid,272,Trousers,Garment Lower body,1010004,Check,73,Dark Blue,4,Dark,2,Blue,5686,Trouser,F,Menswear,3,Menswear,20,Contemporary Smart,1009,Trousers,"Ankle-length suit trousers in woven fabric with a concealed hook-and-eye fastener and zip fly. Side pockets, welt back pockets with a button and legs with creases. Skinny Fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette."
0843614012,0843614,Jamie Skinny Cropped Trs Pid,272,Trousers,Garment Lower body,1010010,Melange,07,Grey,2,Medium Dusty,12,Grey,5686,Trouser,F,Menswear,3,Menswear,20,Contemporary Smart,1009,Trousers,"Ankle-length suit trousers in woven fabric with a concealed hook-and-eye fastener and zip fly. Side pockets, welt back pockets with a button and legs with creases. Skinny Fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette."
0843709001,0843709,Milla Utility jogger,272,Trousers,Garment Lower body,1010010,Melange,06,Light Grey,1,Dusty Light,12,Grey,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Joggers in lightweight sweatshirt fabric with large patch front pockets and straight, gently tapered legs. Elasticated, drawstring waist with a wide jersey panel for best fit over the tummy."
0843772004,0843772,Anglaise wide side thong,286,Underwear bottom,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear",Thong briefs in lace with a mid waist and lined gusset.
0843805001,0843805,Havanna top new,298,Bikini top,Swimwear,1010016,Solid,09,Black,4,Dark,5,Black,1645,Divided Swimwear,D,Divided,2,Divided,51,Divided Basics,1018,Swimwear,"Lined, non-wired bikini top with a low-cut neckline front and back and wide shoulder straps. No fasteners."
0843805002,0843805,Havanna top new,298,Bikini top,Swimwear,1010016,Solid,52,Pink,7,Medium,4,Pink,1645,Divided Swimwear,D,Divided,2,Divided,51,Divided Basics,1018,Swimwear,"Lined, non-wired bikini top with a low-cut neckline front and back and wide shoulder straps. No fasteners."
0843805003,0843805,Havanna top new,298,Bikini top,Swimwear,1010001,All over pattern,09,Black,4,Dark,5,Black,1645,Divided Swimwear,D,Divided,2,Divided,51,Divided Basics,1018,Swimwear,"Lined, non-wired bikini top with a low-cut neckline front and back and wide shoulder straps. No fasteners."
0843805006,0843805,Havanna top new,298,Bikini top,Swimwear,1010017,Stripe,61,Light Purple,3,Light,6,Lilac Purple,1645,Divided Swimwear,D,Divided,2,Divided,51,Divided Basics,1018,Swimwear,"Lined, non-wired bikini top with a low-cut neckline front and back and wide shoulder straps. No fasteners."
0843811003,0843811,Carp cut-out,59,Swimwear bottom,Swimwear,1010016,Solid,82,Turquoise,5,Bright,7,Turquoise,1645,Divided Swimwear,D,Divided,2,Divided,51,Divided Basics,1018,Swimwear,"Fully lined, waist-high bikini bottoms with a cut-out section at the sides and cutaway coverage at the back."
0843812004,0843812,Snook top,298,Bikini top,Swimwear,1010016,Solid,82,Turquoise,5,Bright,7,Turquoise,1645,Divided Swimwear,D,Divided,2,Divided,51,Divided Basics,1018,Swimwear,"Lined, non-wired bikini top with a cut-out section at the front and narrow shoulder straps. No fasteners."
0843869002,0843869,Zero Danger Padded Bra,298,Bikini top,Swimwear,1010026,Other structure,10,White,3,Light,9,White,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Lined bikini top with adjustable shoulder straps and underwired, padded cups that shape the bust and provide good support. Metal fastener at the back."
0843873006,0843873,Ursula Cheeky V Brief,59,Swimwear bottom,Swimwear,1010001,All over pattern,71,Light Blue,1,Dusty Light,2,Blue,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms with a low waist, flounces at the sides and cutaway coverage at the back."
0844294001,0844294,Locomotion Balconette,298,Bikini top,Swimwear,1010017,Stripe,32,Orange,2,Medium Dusty,3,Orange,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Strapless, lined balconette bikini top with underwired, padded cups that lift and shape the bust and silicone trims at the back. Side support and an adjustable metal fastener at the back. Detachable, adjustable shoulder straps."
0844409001,0844409,Sporty Spice PRICE Swimsuit,57,Swimsuit,Swimwear,1010026,Other structure,50,Other Pink,5,Bright,4,Pink,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined swimsuit with narrow, adjustable shoulder straps, high-cut legs and medium coverage at the back."
0844430001,0844430,Trudie Canvas Sneaker,94,Sneakers,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Trainers in canvas with lacing at the front and contrasting colour seams. Mesh linings, insoles in a cotton weave, and patterned soles."
0844439001,0844439,Filip Casual Court,94,Sneakers,Shoes,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Trainers in grained imitation leather with lacing at the front and contrasting colour details. Mesh linings, canvas insoles and patterned soles."
0844456002,0844456,Lilo Dress,265,Dress,Garment Full body,1010001,All over pattern,91,Light Green,1,Dusty Light,19,Green,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short dress in an airy, patterned weave. Round neckline with an opening and button at the back, long, wide sleeves with smocking and a small frill at the cuffs, and a skirt with gathered tiers. Lined."
0844688001,0844688,Bracelet Archbold,68,Bracelet,Accessories,1010012,Mixed solid/pattern,17,Yellowish Brown,2,Medium Dusty,13,Brown,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Elastic bracelets with beads made from mango wood, semi-precious stones, plastic and glass."
0844718002,0844718,Necklace Flatchain,77,Necklace,Accessories,1010016,Solid,05,Gold,5,Bright,15,Metal,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Metal chain necklace. Length 57 cm.
0844986001,0844986,PQ SPLENDID SILK DRESS,265,Dress,Garment Full body,1010001,All over pattern,17,Yellowish Brown,2,Medium Dusty,13,Brown,1912,Woven Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1001,Unknown,"Wide, ankle-length dress in airy, patterned chiffon made from a silk blend. Small stand-up collar, concealed buttons at the top, gathers at the shoulders and long balloon sleeves with narrow, covered elastication at the cuffs. Seam at the waist, a gathered seam at the hips and a wide, voluminous skirt. Detachable, fitted underdress in jersey with narrow, adjustable shoulder straps."
0845086001,0845086,Gemini Runner,94,Sneakers,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Mesh trainers with a lightly padded edge and tongue and lacing at the front. Mesh linings and insoles and patterned soles.
0845086002,0845086,Gemini Runner,94,Sneakers,Shoes,1010016,Solid,10,White,3,Light,9,White,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Mesh trainers with a lightly padded edge and tongue and lacing at the front. Mesh linings and insoles and patterned soles.
0845089001,0845089,Zack Runner,94,Sneakers,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Fully-fashioned trainers with elastication around the opening, lacing at the front and a loop at the back. Mesh insoles and imitation suede heel caps."
0845089002,0845089,Zack Runner,94,Sneakers,Shoes,1010016,Solid,06,Light Grey,1,Dusty Light,12,Grey,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Fully-fashioned trainers with elastication around the opening, lacing at the front and a loop at the back. Mesh insoles and imitation suede heel caps."
0845428004,0845428,Frank,252,Sweater,Garment Upper body,1010016,Solid,21,Light Yellow,3,Light,8,Yellow,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,"Wide jumper in a soft knit containing some wool with a wrapover, drawstring hood, low dropped shoulders and wide, 3/4-length sleeves. Ribbing at the cuffs and hem and short slits in the sides."
0845711001,0845711,Sunglasses Iceman Polarized,81,Sunglasses,Accessories,1010016,Solid,05,Gold,5,Bright,15,Metal,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with metal frames and UV-protective, polarised lenses. Polarised lenses convey colours more clearly and provide stronger contrasts while preventing glare. Supplied in a drawstring fabric pouch."
0845714001,0845714,Bag Jimmy Sporty Weekend,477,Weekend/Gym bag,Bags,1010016,Solid,09,Black,4,Dark,5,Black,7388,Bags & Items,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Weekend bag in woven fabric with contrasting colour details. Two handles, a zip and a detachable, adjustable shoulder strap at the top. Adjustable tabs on the short sides that can be used to adjust the size of the bag. One outer compartment at the front and a zipped inner compartment. Lined. Size 22x31x48 cm."
0845906001,0845906,Bag Morgan crossbody,470,Cross-body bag,Bags,1010016,Solid,09,Black,4,Dark,5,Black,7388,Bags & Items,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Shoulder bag in woven fabric with a zip at the top and a detachable, adjustable shoulder strap. One outer compartment with a concealed zip and two mesh inner compartments. Lined. Depth 7.5 cm. Height 15.5 cm. Width 23 cm."
0846101001,0846101,Sunglases kamil,81,Sunglasses,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with metal frames and tinted, UV-protective lenses."
0846326001,0846326,3P Deco aliceband,74,Hair/alice band,Accessories,1010016,Solid,10,White,3,Light,9,White,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Set with three Alice bands in various designs. One wide, satin-covered Alice band with sparkly stones at the top, one narrow metal Alice band with shimmering pearly beads and one metal Alice band with sparkly stones and shimmering pearly beads."
0846327001,0846327,B NEW Sibylla Karftan,300,Sarong,Swimwear,1010016,Solid,09,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Kaftan in an airy weave with a V-neck, buttons at the front and high slits in the sides."
0846356001,0846356,Nix slacks trouser,272,Trousers,Garment Lower body,1010004,Check,09,Black,4,Dark,5,Black,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Ankle-length trousers in a stretch weave with a high, elasticated waist and concealed zip in one side. Fake welt pockets at the back and tapered legs with creases."
0846713002,0846713,Cap John Application,69,Cap/peaked,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Cap in cotton twill with an embroidered detail on the front and an adjustable strap with a metal fastening at the back.
0846713007,0846713,Cap John Application,69,Cap/peaked,Accessories,1010007,Embroidery,91,Light Green,3,Light,19,Green,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Cap in cotton twill with an embroidered detail on the front and an adjustable strap with a metal fastening at the back.
0846753002,0846753,Evie Long Padded Softbra,306,Bra,Underwear,1010021,Lace,09,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired bras in lace with adjustable shoulder straps, mesh-lined cups with removable inserts that shape the bust and provide good support, and a wide hem. No fasteners."
0846825001,0846825,Uma Seamless Bikini 2pk,-1,Unknown,Unknown,1010016,Solid,09,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Bikini briefs in sturdy, ribbed jersey designed with the minimum number of seams for a seamless, comfortable feel against the skin. Mid waist, lined gusset and medium coverage at the back."
0846869002,0846869,Sunglasses Maverick,81,Sunglasses,Accessories,1010016,Solid,03,Silver,3,Light,15,Metal,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Aviator-style sunglasses with metal and plastic frames and tinted, UV-protective lenses."
0847570001,0847570,5pk Basic Rib,302,Socks,Socks & Tights,1010016,Solid,09,Black,4,Dark,5,Black,7188,Socks Bin,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,"Fine-knit socks in a soft, rib-knit cotton blend with elasticated tops."
0847696001,0847696,BOB SOLID S.1,59,Swimwear bottom,Swimwear,1010016,Solid,09,Black,4,Dark,5,Black,9984,Swimwear,F,Menswear,3,Menswear,26,Men Underwear,1018,Swimwear,"Swim shorts in woven fabric with an elasticated, drawstring waist, side pockets and a back pocket with a hook and loop fastening. Mesh inner shorts."
0848314001,0848314,Sophia mop sunglasses,81,Sunglasses,Accessories,1010009,Glittering/Metallic,05,Gold,5,Bright,15,Metal,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Round sunglasses in metal decorated with pearly plastic beads. Tinted, UV-protective lenses."
0848822001,0848822,TC - LAUNDRY MESH BAG 2-PACK,326,Side table,Furniture,1010016,Solid,10,White,3,Light,9,White,4920,Take care,A,Ladieswear,1,Ladieswear,97,Collaborations,1001,Unknown,Use these protective laundry bags when you wash your favourite garments in the washing machine. They will last longer! 2-pack. Size 40x50 cm.
0848834001,0848834,TC NEW LAUNDRY MESHBAG 2- PACK,326,Side table,Furniture,1010016,Solid,10,White,3,Light,9,White,4920,Take care,A,Ladieswear,1,Ladieswear,97,Collaborations,1001,Unknown,Use these protective laundry bags when you wash your favourite garments in the washing machine. They will last longer! 2-pack. Size 40x50 cm.
0849217002,0849217,Burton pullon,274,Shorts,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,5658,Shorts,F,Menswear,3,Menswear,21,Contemporary Casual,1025,Shorts,"Shorts in a cotton weave with an elasticated, drawstring waist, zip fly and button, diagonal side pockets and welt back pockets."
0849271001,0849271,BRANDON SET NASA.,297,Pyjama set,Nightwear,1010014,Placement print,07,Grey,1,Dusty Light,12,Grey,9989,Loungewear,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Pyjamas in lightweight sweatshirt fabric. Top with a print motif on the front and ribbing around the neckline, cuffs and hem. Bottoms with elasticated ribbing and a concealed drawstring at the waist, pockets in the side seams and ribbed hems."
0849362001,0849362,Benjamin Slim Trs,272,Trousers,Garment Lower body,1010026,Other structure,72,Blue,1,Dusty Light,2,Blue,8616,Trouser S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1009,Trousers,"Ankle-length suit trousers in woven fabric. Extended waistband with a concealed button, zip fly with a hook-and-eye fastening, diagonal side pockets, welt back pockets and legs with creases. Slim Fit – a fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette."
0849419001,0849419,NYLON SIDE STRIPE,274,Shorts,Garment Lower body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,5690,Shorts,F,Menswear,3,Menswear,55,Contemporary Street,1025,Shorts,"Shorts in woven fabric with contrasting colour grosgrain side stripes. Elasticated, drawstring waist, a fake fly, zipped side pockets and an open back pocket."
0849586002,0849586,Kristin dress,265,Dress,Garment Full body,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Calf-length dress in stretch, patterned mesh. Draped bodice with pleats at the sides, a seam at the waist and raw edges at the cuffs and hem. Jersey-lined bodice and jersey underskirt."
0849668001,0849668,CNY Adeline heart hip,67,Belt,Accessories,1010016,Solid,42,Red,7,Medium,18,Red,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Belt in imitation suede with a heart-shaped metal buckle decorated with sparkly stones. Width 3 cm.
0849886006,0849886,Acai seamless bra CONSCIOUS,306,Bra,Underwear,1010016,Solid,61,Light Purple,1,Dusty Light,6,Lilac Purple,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Sports bra in ribbed, fast-drying functional fabric. Lined cups with removable inserts that shape the bust and a racer back. Light support. The bra is designed with the minimum number of seams for a more comfortable fit and increased mobility. The polyamide content of the bra is recycled."
0850239001,0850239,TC - cederwood rings,493,Wood balls,Garment and Shoe care,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,4920,Take care,A,Ladieswear,1,Ladieswear,97,Collaborations,1001,Unknown,Cedar rings to help repel moths and pests and keep your wardrobe fresh. Thread the ring over the hook of a hanger and hang in the wardrobe. Rub with sandpaper to boost the scent if necessary.
0850244006,0850244,Emily,258,Blouse,Garment Upper body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Short top in an airy cotton weave. Square neckline with a narrow elastication, short, elasticated puff sleeves and elasticated hem."
0850261002,0850261,Cap John Solid,-1,Unknown,Unknown,1010016,Solid,09,Black,4,Dark,5,Black,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Cap in cotton twill with an inner sweatband and an adjustable metal fastener at the back.
0850426008,0850426,daisy tee,255,T-shirt,Garment Upper body,1010002,Application/3D,09,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Short, fitted T-shirt in soft fabric with a round neckline."
0850432001,0850432,Shorts Regular Carpenter,274,Shorts,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,5673,Denim shorts,F,Menswear,3,Menswear,56,Denim Men,1025,Shorts,"Knee-length shorts in washed cotton denim with a regular waist, zip fly and button and straight legs. Large coin pocket, diagonal side pockets and back pockets. Hammer loop at the back of one leg and a double pocket at the back of the other leg."
0850562001,0850562,Pekinese,262,Jacket,Garment Upper body,1010026,Other structure,73,Dark Blue,2,Medium Dusty,2,Blue,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Shirt jacket in woven fabric containing some linen and cotton. Stand-up collar with a tab and button, buttons down the front, flap chest pockets with a button, and long sleeves with buttoned cuffs. Unlined."
0850643001,0850643,Polo ss Nelly,257,Polo shirt,Garment Upper body,1010007,Embroidery,73,Dark Blue,4,Dark,2,Blue,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,"Polo shirt in jacquard-patterned premium cotton jersey with a ribbed collar, button placket, short sleeves with ribbed trims, and short slits in the sides."
0850895001,0850895,B Dark & Stormy Top,300,Sarong,Swimwear,1010001,All over pattern,93,Dark Green,2,Medium Dusty,19,Green,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Cropped, sleeveless top in a patterned viscose weave with a deep V-neck front and back, and a sewn-in wrapover at the front. Flounces at the top that continue over the shoulders, narrow ties at the back to keep the top in place, and wide ties at the hem."
0850897001,0850897,B Dark & Stormy Pareo,300,Sarong,Swimwear,1010001,All over pattern,93,Dark Green,2,Medium Dusty,19,Green,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Short skirt in a patterned viscose weave with a high waist and wrapover front with ties at one side and a seam with a flounce at the hem. Unlined.
0850906001,0850906,Mama Cyprus Swimsuit,57,Swimsuit,Swimwear,1010016,Solid,09,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined swimsuit with a V-neck, adjustable shoulder straps and cups with removable inserts that shape the bust and provide good support. Seam and a double layer of fabric under the bust, gathers in the sides for best fit over the tummy, and medium coverage at the back. The polyester content of the swimsuit is recycled."
0851094008,0851094,Mist Loose Tank,253,Vest top,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Sports vest top in ribbed fast-drying functional fabric made from recycled polyester with short slits in the sides. Longer at the back.
0851124001,0851124,VERONICA BACK PACK,467,Backpack,Bags,1010016,Solid,09,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Backpack in grained imitation leather with narrow, adjustable shoulder straps, a handle and a drawstring at the top with metal ends. Flap with a concealed magnetic fastener, and a padded base. Unlined. Size 15.5x29x35 cm."
0851633001,0851633,Bow terry,73,Hair string,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Hair elastic decorated with a large bow.
0851774002,0851774,Heaven shaping bra,306,Bra,Underwear,1010016,Solid,08,Dark Grey,4,Dark,-1,Unknown,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Fully lined sports bra in extra-sturdy, fast-drying functional fabric that shapes and sculpts the bust. Removable inserts, a racer back and a wide, double-layered hem with a scalloped edge. Extra firm support."
0851774003,0851774,Heaven shaping bra,306,Bra,Underwear,1010016,Solid,52,Pink,2,Medium Dusty,4,Pink,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Fully lined sports bra in extra-sturdy, fast-drying functional fabric that shapes and sculpts the bust. Removable inserts, a racer back and a wide, double-layered hem with a scalloped edge. Extra firm support."
0851778002,0851778,Shorts Relaxed Premiumprice,-1,Unknown,Unknown,1010023,Denim,07,Grey,2,Medium Dusty,12,Grey,5673,Denim shorts,F,Menswear,3,Menswear,56,Denim Men,1025,Shorts,"5-pocket shorts in washed cotton denim with worn details. Relaxed fit with a regular waist, zip fly and button and gently tapered legs that finish just below the knees. The cotton content of the shorts is partly recycled."
0851778003,0851778,Shorts Relaxed Premiumprice,-1,Unknown,Unknown,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,5673,Denim shorts,F,Menswear,3,Menswear,56,Denim Men,1025,Shorts,"5-pocket shorts in washed cotton denim with worn details. Relaxed fit with a regular waist, zip fly and button and gently tapered legs that finish just below the knees. The cotton content of the shorts is partly recycled."
0851780001,0851780,Shorts Super Soft Slim,-1,Unknown,Unknown,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,5673,Denim shorts,F,Menswear,3,Menswear,56,Denim Men,1025,Shorts,"5-pocket shorts in stretch, supersoft denim. Regular waist with a concealed drawstring at the front and covered elastication at the back, a zip fly and button, and slim legs that finish just above the knees."
0851780002,0851780,Shorts Super Soft Slim,-1,Unknown,Unknown,1010023,Denim,06,Light Grey,1,Dusty Light,12,Grey,5673,Denim shorts,F,Menswear,3,Menswear,56,Denim Men,1025,Shorts,"5-pocket shorts in stretch, supersoft denim. Regular waist with a concealed drawstring at the front and covered elastication at the back, a zip fly and button, and slim legs that finish just above the knees."
0851780003,0851780,Shorts Super Soft Slim,-1,Unknown,Unknown,1010023,Denim,72,Blue,3,Light,2,Blue,5673,Denim shorts,F,Menswear,3,Menswear,56,Denim Men,1025,Shorts,"5-pocket shorts in stretch, supersoft denim. Regular waist with a concealed drawstring at the front and covered elastication at the back, a zip fly and button, and slim legs that finish just above the knees."
0852026001,0852026,Earring Pack Michael 1,70,Earring,Accessories,1010016,Solid,03,Silver,3,Light,15,Metal,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Metal earrings and stud earrings in various sizes and designs. Size from approx. 0.3 cm to 2.5 cm.
0852174001,0852174,Firepower seamless bralette,306,Bra,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Fully lined sports bralette in ribbed microfibre with wide ribbing at the hem and lined cups with removable inserts that shape the bust. The bralette is designed with the minimum number of seams for a more comfortable fit and increased mobility. Light support.
0852285002,0852285,Bonnie SL Set BRIDAL (J),297,Pyjama set,Nightwear,1010016,Solid,10,White,3,Light,9,White,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Pyjama top and shorts in soft cotton jersey. Top with a text print on the front, dropped shoulders, short sleeves and short slits in the sides. Shorts with an elasticated, drawstring waist."
0852288001,0852288,Gala Kimono BRIDAL (W),305,Robe,Underwear,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Short dressing gown in softly draping satin with a wrapover front and sewn-on tie-belt at the waist. Lace side panels, short, lace-trimmed sleeves, and high slits in the sides."
